"","d_name","rep_name","mod","aic","aicc","topt"
"349","lmer2","R1","lactin2_1995",-13.1306187563544,16.8693812436456,21.96
"350","lmer2","R2","lactin2_1995",-13.1191115093001,16.8808884906999,21.95
"351","lmer2","R3","lactin2_1995",-13.5237744973429,16.4762255026571,21.91
"352","lm2","R1","lactin2_1995",-13.6152144747732,16.3847855252268,22.01
"353","lm2","R2","lactin2_1995",-12.7797522732186,17.2202477267814,21.91
"354","lm2","R3","lactin2_1995",-13.3046151433203,16.6953848566797,21.9
"355","lmer3a","R1","lactin2_1995",-9.21288035656194,20.7871196434381,21.76
"356","lmer3a","R2","lactin2_1995",-8.71891650905204,21.281083490948,21.72
"357","lmer3a","R3","lactin2_1995",-9.08964809570791,20.9103519042921,21.77
"358","lm3a","R1","lactin2_1995",-9.56260944810513,20.4373905518949,21.75
"359","lm3a","R2","lactin2_1995",-8.67352258286508,21.3264774171349,21.69
"360","lm3a","R3","lactin2_1995",-8.77422137627455,21.2257786237254,21.81
"361","lmer3b","R1","lactin2_1995",-9.17481253547147,20.8251874645285,21.62
"362","lmer3b","R2","lactin2_1995",-8.68739204346945,21.3126079565305,21.58
"363","lmer3b","R3","lactin2_1995",-9.05696195412028,20.9430380458797,21.64
"364","lm3b","R1","lactin2_1995",-9.21360144374713,20.7863985562529,21.6
"365","lm3b","R2","lactin2_1995",-8.78161466703434,21.2183853329657,21.54
"366","lm3b","R3","lactin2_1995",-8.83887478012906,21.1611252198709,21.71
"367","gr4","R1","lactin2_1995",-11.2853621763415,18.7146378236585,21.84
"368","gr4","R2","lactin2_1995",-10.0494943359919,19.9505056640081,21.72
"369","gr4","R3","lactin2_1995",-10.3481724279107,19.6518275720893,21.7
"370","gr5a","R1","lactin2_1995",-20.5121967754435,9.48780322455652,30
"371","gr5a","R2","lactin2_1995",-33.5040195393045,-3.50401953930451,30
"372","gr5a","R3","lactin2_1995",-23.4563754025661,6.54362459743395,29.5
"373","gr6","R1","lactin2_1995",-7.81136746687782,22.1886325331222,21.19
"374","gr6","R2","lactin2_1995",-8.11117724560396,21.888822754396,21.22
"375","gr6","R3","lactin2_1995",-11.0039976028568,18.9960023971432,22.21
"376","gr7a","R1","lactin2_1995",-17.3959201256555,12.6040798743445,21.7
"377","gr7a","R2","lactin2_1995",-18.4382171805138,11.5617828194862,21.79
"378","gr7a","R3","lactin2_1995",-17.6219279560935,12.3780720439065,22.36
"379","gr7b","R1","lactin2_1995",-8.78843516505674,21.2115648349433,17.24
"380","gr7b","R2","lactin2_1995",-4.28003166628815,25.7199683337119,20.99
"381","gr7b","R3","lactin2_1995",-0.887293307760878,29.1127066922391,21
"382","gr7b05","R1","lactin2_1995",-15.545439179215,14.454560820785,22.6
"383","gr7b05","R2","lactin2_1995",-13.3912727254725,16.6087272745275,22.79
"384","gr7b05","R3","lactin2_1995",-13.8943958972583,16.1056041027417,22.94
"385","lmer","R1","hinshelwood_1947",-18.8960595580794,11.1039404419206,20.23
"386","lmer","R2","hinshelwood_1947",-18.9264026774313,11.0735973225687,20.71
"387","lmer","R3","hinshelwood_1947",-19.3890093736914,10.6109906263086,20.49
"388","lm","R1","hinshelwood_1947",-18.7993436017894,11.2006563982106,20.76
"389","lm","R2","hinshelwood_1947",-18.8247471698082,11.1752528301918,20.41
"390","lm","R3","hinshelwood_1947",-19.4634687143638,10.5365312856362,20.26
"391","lmer1","R1","hinshelwood_1947",-10.4639840978445,19.5360159021555,22.14
"392","lmer1","R2","hinshelwood_1947",-10.4546980597318,19.5453019402682,22.26
"393","lmer1","R3","hinshelwood_1947",-10.8860503079218,19.1139496920782,22.2
"394","lm1","R1","hinshelwood_1947",-10.6150188937986,19.3849811062014,22.22
"395","lm1","R2","hinshelwood_1947",-10.3718854271041,19.6281145728959,21.48
"396","lm1","R3","hinshelwood_1947",-11.0108286404972,18.9891713595028,22.19
"397","lmer2","R1","hinshelwood_1947",-10.388122688136,19.611877311864,21.89
"398","lmer2","R2","hinshelwood_1947",-10.5151830011838,19.4848169988162,22.32
"399","lmer2","R3","hinshelwood_1947",-10.9635872962844,19.0364127037156,22.2
"400","lm2","R1","hinshelwood_1947",-10.8117928329759,19.1882071670241,21.98
"401","lm2","R2","hinshelwood_1947",-10.2303833782727,19.7696166217273,22.21
"402","lm2","R3","hinshelwood_1947",-10.8322177255737,19.1677822744263,22.23
"403","lmer3a","R1","hinshelwood_1947",-7.25797574667076,22.7420242533292,21.14
"404","lmer3a","R2","hinshelwood_1947",-6.90202255828893,23.0979774417111,21.24
"405","lmer3a","R3","hinshelwood_1947",-7.04899654964516,22.9510034503548,21.88
"406","lm3a","R1","hinshelwood_1947",-7.62038491748637,22.3796150825136,21.16
"407","lm3a","R2","hinshelwood_1947",-6.82758126564046,23.1724187343595,21.05
"408","lm3a","R3","hinshelwood_1947",-6.91438781242162,23.0856121875784,21.64
"409","lmer3b","R1","hinshelwood_1947",-7.31743900536894,22.6825609946311,21.7
"410","lmer3b","R2","hinshelwood_1947",-7.13233824353713,22.8676617564629,21.07
"411","lmer3b","R3","hinshelwood_1947",-7.38134968602216,22.6186503139778,21.11
"412","lm3b","R1","hinshelwood_1947",-7.63193297290911,22.3680670270909,20.96
"413","lm3b","R2","hinshelwood_1947",-7.13798601316116,22.8620139868388,20.77
"414","lm3b","R3","hinshelwood_1947",-7.20378509907506,22.7962149009249,21.11
"415","gr4","R1","hinshelwood_1947",-9.07750218762276,20.9224978123772,21.67
"416","gr4","R2","hinshelwood_1947",-8.39766747678472,21.6023325232153,21.49
"417","gr4","R3","hinshelwood_1947",-8.48217552342452,21.5178244765755,21.31
"418","gr5a","R1","hinshelwood_1947",-0.857486254969913,29.1425137450301,30
"419","gr5a","R2","hinshelwood_1947",-8.20282482717617,21.7971751728238,30
"420","gr5a","R3","hinshelwood_1947",-18.1306228173969,11.8693771826031,30
"421","gr6","R1","hinshelwood_1947",-7.51181303788118,22.4881869621188,21.31
"422","gr6","R2","hinshelwood_1947",-7.9745881447216,22.0254118552784,21.1
"423","gr6","R3","hinshelwood_1947",-10.9455065022866,19.0544934977134,22.13
"424","gr7a","R1","hinshelwood_1947",-16.0150022248288,13.9849977751712,22.07
"425","gr7a","R2","hinshelwood_1947",-17.7407498357202,12.2592501642798,22.06
"426","gr7a","R3","hinshelwood_1947",-15.6840992336811,14.3159007663189,22.78
"427","gr7b","R1","hinshelwood_1947",-8.71578573454643,21.2842142654536,17.08
"428","gr7b","R2","hinshelwood_1947",-4.30992203921176,25.6900779607882,21.02
"429","gr7b","R3","hinshelwood_1947",-0.886741033068926,29.1132589669311,20.99
"430","gr7b05","R1","hinshelwood_1947",-13.4954072668855,16.5045927331145,23.17
"431","gr7b05","R2","hinshelwood_1947",-12.4762077484365,17.5237922515635,23.19
"432","gr7b05","R3","hinshelwood_1947",-12.4092946092007,17.5907053907993,23.37
